"Geneid","SRR1178046","SRR1178036","SRR1178020","SRR1178002","SRR1177999","SRR1177997","SRR1177989","SRR1177988","SRR1177987"
"NM_024150",182,144,156,204,260,197,278,130,158
"NM_024151",5366,2491,2679,3833,4077,3913,10580,8070,5319
"NM_024152",1324,879,1046,1137,1090,1206,2888,1751,1341
"NM_024153",385,262,363,451,504,426,273,259,350
"NM_024154",6,12,8,6,16,8,2,12,7
"NM_024155",1202,695,935,825,900,911,1772,1447,1161
"NM_024156",4517,2712,3400,3673,4016,3662,4612,4574,3773
"NM_024157",12754,8758,11899,14364,14890,16568,14681,21562,14975
"NM_024158",56,26,41,77,60,45,49,91,68
"NM_024159",538,426,490,511,737,545,677,540,501
"NM_024160",192,48,64,116,102,128,150,122,115
"NM_024161",441,341,378,424,492,400,565,385,370
"NM_024162",25,12,15,29,23,25,34,24,15
"NM_024163",0,0,0,0,0,0,0,0,0
"NM_024346",2,6,8,10,13,16,2,2,8
"NM_024349",18,14,20,24,12,10,44,46,20
"NM_024350",12,10,2,14,14,16,10,8,6
"NM_024351",230,142,64,114,149,98,388,300,158
"NM_024352",5316,4187,3217,7400,8153,6813,2469,4694,4601
"NM_024353",128,98,117,126,147,144,118,62,97
"NM_024354",0,0,0,0,0,0,0,0,0
"NM_024355",130,70,144,377,255,330,249,412,162
"NM_024356",2018,1147,1342,1047,1445,1400,3504,929,1222
"NM_024357",1188,1107,1234,1124,1245,1171,1445,1157,1140
"NM_024358",1973,1341,1299,2169,2690,1878,1934,1212,1524
"NM_024359",1395,975,1004,1412,1479,1270,2387,1587,1246
"NM_024360",364,224,248,315,226,324,592,197,135
"NM_024361",3000,2557,2388,4626,5746,4185,1841,2819,3321
"NM_024362",1290,719,1609,1277,1102,1003,330,182,503
"NM_024363",79,61,58,58,61,52,146,73,71
"NM_024364",16,11,12,14,14,11,16,12,14
"NM_024365",0,0,0,0,0,0,0,0,0
"NM_024366",6,4,0,0,0,4,18,20,5
"NM_024367",0,0,0,0,0,0,0,0,0
"NM_024368",520,543,620,519,606,564,856,755,554
"NM_024369",672,425,507,748,692,671,460,429,497
"NM_024370",0,0,0,2,0,0,0,0,0
"NM_024371",2,0,0,2,0,0,2,0,4
"NM_024372",4,0,0,0,0,0,26,13,10
"NM_024373",1535,1078,1150,1506,1566,1477,1476,1428,1398
"NM_024374",2202,1526,1574,2070,2397,2089,3204,2179,2178
"NM_024375",12,8,18,20,10,14,10,6,18
"NM_024376",0,0,0,0,0,0,0,0,0
"NM_024377",571,226,332,439,473,570,1042,593,498
"NM_024378",0,0,0,0,2,0,2,0,0
"NM_024379",0,0,0,0,0,0,0,0,0
"NM_024380",0,0,0,0,0,0,0,0,2
"NM_024381",7121,8199,8213,13866,14308,12905,6053,5232,9562
"NM_024382",13899,12892,14266,20739,23459,23066,13700,18939,16953
"NM_024383",0,0,0,0,0,0,0,0,1
"NM_024384",173,107,100,143,153,160,370,202,150
"NM_024385",2390,2681,1629,1240,3241,1610,2354,1481,2982
"NM_024386",3029,2224,3096,2898,3388,3225,3273,2325,3347
"NM_024387",2,0,2,0,0,0,0,0,0
"NM_024388",44,50,12,20,34,29,85,25,34
"NM_024390",40,22,42,38,53,42,63,42,36
"NM_024391",861,1081,1364,1689,1569,2154,1399,2580,3321
"NM_024392",11110,9726,11672,11412,12290,12581,12148,11060,12448
"NM_024393",416,242,330,287,333,270,826,394,278
"NM_024394",0,0,0,0,0,0,0,0,0
"NM_024395",0,0,0,0,0,0,0,0,0
"NM_024396",1730,1813,2143,1646,1774,1776,1723,1810,1482
"NM_024397",375,239,275,328,331,334,690,405,317
"NM_024398",4286,2289,3681,2747,3072,2410,6925,5105,3729
"NM_024399",131,148,124,270,198,237,72,162,243
"NM_024400",800,217,288,532,671,757,1060,571,524
"NM_024402",0,2,5,0,24,2,0,0,1
"NM_024403",5065,2166,2364,2166,2882,3404,9646,3808,3135
"NM_024404",0,0,0,0,0,0,0,0,0
"NM_024405",892,583,588,728,709,777,1535,683,755
"NM_024483",0,0,2,0,0,0,0,2,0
"NM_024485",0,0,0,0,0,0,0,2,0
"NM_024486",268,279,234,223,253,344,257,347,261
"NM_024487",2728,1796,2069,2222,2645,2300,2901,2443,2096
"NM_024489",144,107,157,72,104,105,287,109,83
"NM_030584",19,3,9,21,13,29,55,34,24
"NM_030585",316,146,261,376,419,400,264,340,354
"NM_030586",2741,1966,2220,3138,3330,2846,2721,3725,2777
"NM_030656",0,0,0,0,0,0,0,0,0
"NM_030826",0,0,0,0,0,0,0,0,0
"NM_030827",595,444,570,691,793,558,565,475,514
"NM_030829",344,148,152,171,167,144,165,176,167
"NM_030830",714,532,550,664,736,783,1038,639,679
"NM_030831",0,0,0,0,0,0,0,0,0
"NM_030832",1459,1728,2541,1445,2718,1855,2790,1244,3605
"NM_030833",231,109,133,180,181,187,282,218,234
"NM_030834",24,9,20,11,15,14,13,17,10
"NM_030835",9268,5034,5720,7204,7997,7633,22912,16675,12196
"NM_030836",2113,1440,1565,1973,1984,2044,2826,1711,1869
"NM_030837",2090,572,1051,201,363,537,245,271,422
"NM_030838",307,131,208,35,35,51,32,39,78
"NM_030839",0,2,0,0,0,0,2,0,0
"NM_030840",0,0,0,0,0,0,0,0,0
"NM_030841",30,10,14,16,16,14,28,8,8
"NM_030842",881,545,1018,522,700,476,708,348,883
"NM_030843",28,19,18,14,34,29,46,26,23
"NM_030844",231,103,178,114,118,105,1471,926,411
"NM_030845",117,137,94,66,98,54,21,184,50
"NM_030846",2064,1404,1558,2487,2798,2125,2719,1927,2211
"NM_030847",80,33,49,74,79,73,102,60,91
"NM_030848",9,2,2,10,8,14,4,14,12
"NM_030849",373,303,293,347,382,396,648,492,346
"NM_030850",14042,24373,24235,119619,177973,81322,19563,54408,61480
"NM_030851",0,0,0,0,0,0,2,0,0
"NM_030852",4,0,0,0,0,0,4,10,1
"NM_030853",50,20,26,59,53,35,48,28,34
"NM_030854",0,0,0,0,0,0,0,0,0
"NM_030856",68,48,38,94,54,116,57,43,64
"NM_030857",0,0,1,0,0,0,0,0,0
"NM_030858",555,325,346,606,433,744,744,371,279
"NM_030859",25,11,16,22,29,27,15,13,12
"NM_030860",659,385,450,428,477,351,859,529,371
"NM_030861",2020,1642,1930,3242,3158,3397,3453,3079,2483
"NM_030862",459,341,360,570,640,573,402,259,407
"NM_030863",1181,510,603,690,706,620,1050,676,679
"NM_030864",743,377,441,518,575,520,1159,950,554
"NM_030865",6,0,0,4,0,0,2,0,0
"NM_030866",393,246,353,486,482,564,555,350,386
"NM_030867",447,257,224,248,333,315,523,368,237
"NM_030868",2,10,10,18,12,20,20,26,17
"NM_030869",238,185,287,262,342,233,263,421,255
"NM_030870",81,57,72,116,93,120,157,148,108
"NM_030871",35,22,24,52,49,56,28,40,22
"NM_030872",4212,3505,4927,6050,7404,6093,4789,4274,5629
"NM_030873",48,26,56,22,24,22,158,60,44
"NM_030875",0,2,0,0,0,0,4,0,2
"NM_030985",2086,1455,2088,3554,2566,3152,2019,2025,2371
"NM_030986",18,13,9,31,20,24,20,13,15
"NM_030987",1552,984,1031,1426,1441,1316,2532,1732,1141
"NM_030988",0,0,0,0,0,1,0,0,0
"NM_030989",1358,840,934,822,990,1114,2038,1098,954
"NM_030990",55,18,34,46,55,53,107,72,46
"NM_030991",0,0,0,0,0,0,0,0,0
"NM_030992",758,592,628,813,1244,886,929,400,666
"NM_030993",0,0,1,2,0,0,0,0,0
"NM_030994",512,384,656,509,580,516,331,523,297
"NM_030995",6,14,8,14,8,7,32,6,6
"NM_030996",3410,3545,3511,6987,7852,6400,4321,3734,3578
"NM_030997",0,0,0,0,0,0,3,0,0
"NM_030998",21,10,23,15,11,24,49,24,12
"NM_030999",0,0,0,0,0,0,0,0,0
"NM_031000",9142,5450,6601,6191,7176,6718,16493,12327,8759
"NM_031001",13,25,36,10,27,41,7,12,12
"NM_031002",562,456,507,599,533,656,692,707,623
"NM_031003",2555,2784,3394,6003,6219,5224,1005,2096,2959
"NM_031005",1397,648,859,714,725,834,2408,912,930
"NM_031006",1214,821,812,977,1319,1146,1259,660,1123
"NM_031007",4,4,2,8,12,10,6,8,2
"NM_031008",3079,1986,2590,2713,3192,2566,4625,3434,2984
"NM_031009",0,2,4,0,2,0,0,0,0
"NM_031010",8,46,50,84,264,105,0,21,48
"NM_031011",1587,884,1181,1502,1087,1130,4328,1888,1510
"NM_031012",3820,3043,3883,4352,5131,5694,3921,4206,4286
"NM_031013",8852,7596,9123,14445,17456,13432,4037,6545,9581
"NM_031014",1128,656,874,703,820,817,2851,1161,788
"NM_031015",0,0,0,0,0,0,0,0,0
"NM_031016",1,2,0,4,2,6,4,2,2
"NM_031017",6,6,12,6,9,7,10,4,3
"NM_031018",399,298,386,413,479,399,806,640,401
"NM_031019",0,0,0,0,0,0,0,0,0
"NM_031020",3729,2800,3242,2847,3457,3605,3114,3109,3043
"NM_031021",77,35,51,98,80,81,86,117,75
"NM_031022",12,12,9,10,8,16,24,10,25
"NM_031023",2128,1653,1762,2026,1883,2081,1876,1391,1427
"NM_031024",40,39,50,75,102,80,66,35,46
"NM_031025",519,359,486,605,724,479,654,640,609
"NM_031026",1416,1001,1108,1304,1278,1244,1891,1245,1209
"NM_031027",2698,2650,3332,6450,6413,4862,2079,3021,4155
"NM_031028",386,174,262,316,330,314,1327,333,370
"NM_031029",4,2,13,5,8,18,5,4,0
"NM_031030",2536,1559,2010,2301,2604,2233,4661,2322,2365
"NM_031031",104,92,112,108,113,74,46,44,70
"NM_031032",955,540,567,699,698,640,1577,893,788
"NM_031033",583,356,427,428,535,408,766,588,513
"NM_031034",6108,5458,6162,6172,7088,5777,7123,6487,7546
"NM_031035",2894,1556,1863,2373,2306,2010,3810,2934,2316
"NM_031036",269,102,227,208,228,201,288,230,191
"NM_031037",2053,1229,1596,1805,2112,1803,2962,1814,1844
"NM_031038",0,0,0,0,0,0,0,0,0
"NM_031039",1129,1091,1520,3572,3826,2368,3039,4324,1355
"NM_031040",0,0,0,0,0,0,0,0,0
"NM_031041",560,353,450,540,522,521,669,795,644
"NM_031042",242,102,116,171,155,247,530,264,237
"NM_031043",343,216,234,272,288,261,585,412,389
"NM_031044",0,0,0,0,0,0,0,0,0
"NM_031045",57,34,64,86,95,86,98,130,131
"NM_031046",1497,1093,1308,2066,2562,2214,1112,1264,1849
"NM_031047",2030,1469,1769,2354,2496,2140,2053,1435,1750
"NM_031048",825,533,831,701,595,647,464,1055,235
"NM_031049",2935,1913,1705,1679,1793,2568,1436,1556,1907
"NM_031050",66,38,78,72,48,44,40,32,12
"NM_031051",3636,1798,1815,1938,2415,2198,2795,2804,2416
"NM_031052",1066,1040,1230,1352,1505,1255,986,1392,1387
"NM_031053",333,164,170,394,331,294,301,406,195
"NM_031054",400,287,230,435,415,487,371,375,347
"NM_031055",2,8,4,12,10,2,27,18,14
"NM_031056",1469,994,1168,1791,1776,1916,2401,1791,1404
"NM_031057",17912,17180,17031,26722,26804,26850,17021,23472,23040
"NM_031058",337,243,287,382,420,365,317,458,443
"NM_031059",2,0,0,0,0,0,0,0,0
"NM_031061",6,6,6,8,4,20,10,4,6
"NM_031062",424,336,262,498,447,522,214,297,347
"NM_031064",2029,1504,1960,2520,2829,2378,2677,2226,2607
"NM_031065",617,323,389,419,495,442,1552,946,730
"NM_031066",12,4,24,4,18,9,17,22,6
"NM_031068",2355,1357,1505,1965,1978,1874,4205,2717,2308
"NM_031069",0,0,0,0,0,0,0,0,0
"NM_031070",0,0,0,2,2,0,0,0,0
"NM_031073",0,0,0,0,0,0,0,0,0
"NM_031074",3589,2641,3031,2105,2451,3437,2969,2437,2265
"NM_031075",0,0,0,0,0,0,0,0,0
"NM_031076",1056,640,830,812,1002,907,1388,1242,817
"NM_031077",308,236,226,261,285,212,419,278,274
"NM_031078",0,0,2,0,0,0,0,0,0
"NM_031079",0,0,0,0,0,0,0,0,0
"NM_031080",126,97,80,116,118,96,138,93,106
"NM_031081",410,306,361,402,467,410,582,393,354
"NM_031082",255,123,143,284,249,200,500,268,109
"NM_031083",1172,734,966,1080,1093,1004,1518,1007,1041
"NM_031084",3130,2797,3883,3473,3336,3602,3807,3427,3217
"NM_031085",212,151,160,165,168,150,181,124,145
"NM_031086",9304,7235,7893,8661,10054,9081,4734,5721,6664
"NM_031087",1119,870,844,858,1092,908,991,752,748
"NM_031088",0,0,0,0,0,0,0,0,0
"NM_031089",6,0,0,0,0,0,0,0,0
"NM_031090",4497,2928,3378,4334,4724,4251,6352,4915,4174
"NM_031091",0,0,0,2,0,2,0,0,0
"NM_031092",350,202,235,206,301,222,360,250,228
"NM_031093",389,253,245,266,275,313,884,415,309
"NM_031094",1043,841,995,1598,1723,1533,875,1322,1335
"NM_031095",88,41,46,75,81,63,154,103,63
"NM_031096",0,0,0,0,0,0,0,0,0
"NM_031097",579,468,500,622,713,619,586,579,658
"NM_031098",1390,929,1204,1220,1365,1401,1877,1660,1054
"NM_031099",5439,2826,3618,3375,3538,3661,15954,10194,6750
"NM_031100",7548,3514,4629,6260,6946,6630,18448,11397,9449
"NM_031101",385,200,275,165,242,209,740,462,356
"NM_031102",4092,1731,2489,2686,2898,2890,8192,5195,3657
"NM_031103",6147,2980,4201,4278,4263,4134,13410,8923,6710
"NM_031104",365,196,300,224,286,213,663,473,336
"NM_031105",2576,1254,1674,1972,2094,2004,3301,2584,2500
"NM_031106",53,23,32,15,10,12,34,26,25
"NM_031107",750,465,675,842,903,930,1080,702,689
"NM_031108",0,0,0,0,0,0,0,0,0
"NM_031109",777,145,241,574,263,539,1659,728,392
"NM_031110",4973,2388,3422,3285,3465,3409,11242,6878,5200
"NM_031111",693,261,432,461,513,487,1122,848,662
"NM_031112",1030,435,760,510,542,577,2034,1399,1113
"NM_031113",0,0,0,0,0,1,0,0,0
"NM_031114",261,133,170,234,176,236,4737,1210,487
"NM_031115",46,22,31,37,22,30,91,58,30
"NM_031116",119,45,61,134,129,92,130,45,76
"NM_031117",2,0,0,1,0,0,2,1,0
"NM_031118",101,63,95,72,68,78,155,116,91
"NM_031119",785,457,531,710,718,823,1180,848,625
"NM_031120",5172,2449,2975,4360,4571,4553,9142,10542,6705
"NM_031121",2021,1210,1511,1548,1683,1517,3111,2496,1732
"NM_031122",972,749,860,819,1065,750,1915,1237,1088
"NM_031123",4,48,16,4,8,4,2,2,4
"NM_031124",103,34,55,76,47,51,230,54,69
"NM_031125",725,432,585,643,838,638,1116,802,648
"NM_031126",623,424,566,515,616,529,775,523,553
"NM_031127",1656,1873,2027,4142,4472,3613,1299,1792,2289
"NM_031129",1211,785,886,1534,1738,1533,1636,1309,1281
"NM_031130",24,28,38,56,38,50,60,40,30
"NM_031131",40,40,15,38,62,52,71,38,21
"NM_031132",3030,1989,2317,2771,3061,2745,2792,2196,2225
"NM_031133",415,303,349,322,381,379,355,361,300
"NM_031134",50,86,36,94,103,102,81,52,64
"NM_031135",310,251,373,342,213,314,509,360,281
"NM_031136",2378,978,1462,2078,1932,2208,2014,1610,1926
"NM_031137",1501,1274,1510,1656,1830,1584,2802,2056,1549
"NM_031138",2034,1264,1382,1777,2011,1889,2935,1774,1570
"NM_031139",1476,870,1137,1362,1359,1465,1516,1153,1146
"NM_031140",1210,675,684,871,887,981,1064,1036,1020
"NM_031141",48,20,16,9,9,8,84,18,19
"NM_031142",2,4,4,16,8,10,6,2,12
"NM_031143",2317,1703,2148,2832,3515,2135,2855,2499,2701
"NM_031144",16762,9555,10514,10192,11701,9588,18408,12331,12192
"NM_031145",673,393,468,626,696,647,867,651,616
"NM_031146",830,443,708,877,1011,868,1348,1100,890
"NM_031147",678,390,490,663,738,620,680,456,517
"NM_031148",1915,789,664,579,625,806,23942,2438,2596
"NM_031149",2297,1349,1637,1591,1328,1501,2329,1917,1385
"NM_031151",5254,3536,5391,5509,5609,4853,5776,5645,6575
"NM_031152",2034,1680,1662,1602,1807,1796,2456,1479,1624
"NM_031153",376,212,316,354,324,275,467,481,375
"NM_031154",1789,1587,2016,2275,2062,2537,381,601,777
"NM_031234",0,0,0,0,0,0,0,0,0
"NM_031235",1437,861,1068,1291,1365,1185,1797,1431,1160
"NM_031236",41,9,22,12,11,6,60,73,37
"NM_031237",6033,3854,4403,5477,5515,5869,10832,6218,5635
"NM_031238",198,219,239,466,478,481,297,359,353
"NM_031241",2243,3876,4515,12627,14870,14217,3307,4738,10369
"NM_031242",230,149,207,108,177,110,289,232,192
"NM_031315",174,39,34,3,1,2,89,318,38
"NM_031316",0,0,0,0,0,0,0,0,0
"NM_031317",93,89,116,64,82,117,193,111,87
"NM_031318",130,66,111,58,58,52,320,209,126
"NM_031320",6,0,7,8,2,2,6,4,1
"NM_031321",34,22,48,51,40,36,55,32,40
"NM_031322",773,620,783,847,1082,660,1385,1242,814
"NM_031323",2539,2072,2754,4990,6239,4374,2908,3552,3598
"NM_031324",971,686,870,1090,1194,1192,1478,1577,1019
"NM_031325",7832,7185,10580,4865,5172,5934,35531,15335,8195
"NM_031326",923,646,700,776,866,867,1567,877,813
"NM_031327",326,229,207,236,232,264,461,216,159
"NM_031328",498,391,339,447,400,408,970,605,448
"NM_031329",636,412,453,662,746,629,1762,908,688
"NM_031330",3502,2041,2248,2739,2837,2951,7613,4334,2952
"NM_031331",2277,1113,1577,1456,1534,1387,2562,1810,1346
"NM_031332",1240,2326,2564,9165,12421,9127,1195,761,3322
"NM_031333",5299,4544,4296,5037,5586,6366,7020,7871,5871
"NM_031334",5515,3785,4125,4763,3813,4306,8714,7175,5437
"NM_031335",334,193,252,203,213,250,413,406,281
"NM_031336",0,0,6,0,0,0,0,0,0
"NM_031337",407,214,264,336,356,262,640,348,335
"NM_031338",60,38,66,101,115,102,52,49,61
"NM_031339",576,474,596,622,797,674,942,646,581
"NM_031340",274,130,205,249,248,199,374,786,488
"NM_031341",202,79,122,153,151,129,156,205,201
"NM_031342",1102,777,887,1193,1425,1196,1335,945,953
"NM_031343",0,0,0,0,0,0,0,0,0
"NM_031344",8924,7028,8923,18901,31725,18108,15400,22459,41811
"NM_031345",1469,500,388,1051,690,508,810,816,673
"NM_031346",812,548,665,678,789,670,1189,1002,552
"NM_031347",140,40,118,69,77,91,65,206,143
"NM_031348",770,404,540,971,933,796,892,500,865
"NM_031349",14,2,12,6,4,10,6,6,8
"NM_031350",397,299,434,487,625,566,563,372,507
"NM_031351",8497,7636,9338,13942,16983,15260,4615,4972,8571
"NM_031352",0,0,0,0,0,0,0,0,0
"NM_031353",2639,1993,2424,2531,2611,2476,4184,3666,2867
"NM_031354",2712,1845,2134,2016,2389,2168,4937,3935,3519
"NM_031355",2797,1984,2393,2348,2315,2284,5113,3205,2512
"NM_031356",2536,2312,2865,3461,3702,3203,3348,2923,2995
"NM_031357",3300,2449,2822,3385,3530,3151,3405,2997,2988
"NM_031358",0,0,6,2,0,2,2,0,0
"NM_031359",1396,785,993,1358,1437,1337,2208,1250,1260
"NM_031360",324,187,260,257,376,282,418,309,286
"NM_031502",0,0,0,0,0,0,0,0,0
"NM_031503",8,4,6,8,6,0,16,4,6
"NM_031504",0,0,0,0,0,0,0,0,0
"NM_031506",24,22,30,4,22,36,34,28,22
"NM_031507",4713,3448,4633,4895,6207,7335,1851,2044,2107
"NM_031508",57,51,53,38,35,44,294,70,27
"NM_031509",21167,23302,26488,25548,22766,24655,45523,41679,31911
"NM_031510",10838,10041,11940,13589,13491,11981,7786,9014,11577
"NM_031511",0,0,2,2,0,0,0,0,0
"NM_031512",74,46,70,113,82,115,83,96,62
"NM_031513",0,0,0,0,0,0,0,0,0
"NM_031514",573,253,304,444,404,435,1232,542,518
"NM_031515",240,144,123,108,165,122,239,172,141
"NM_031517",1522,1427,1815,1600,1857,2284,1328,1447,1269
"NM_031518",42,24,30,20,24,16,23,12,34
"NM_031520",577,293,250,274,313,229,806,828,413
"NM_031521",12,8,4,8,14,2,2,2,4
"NM_031522",596,371,421,409,444,406,951,423,418
"NM_031523",0,0,0,0,0,0,0,0,0
"NM_031524",16,6,11,20,12,25,39,20,16
"NM_031525",812,515,559,1249,1509,1145,889,819,787
"NM_031527",2920,1660,2119,2367,2484,2365,4626,3320,2877
"NM_031528",561,479,514,724,755,732,492,399,484
"NM_031529",118,88,124,192,255,77,64,142,116
"NM_031530",11,16,12,8,8,24,76,35,33
"NM_031531",121728,62617,68309,60377,86432,85817,27020,82452,53299
"NM_031532",0,0,0,0,0,0,0,0,0
"NM_031533",72,18178,18844,21995,47813,34832,19023,51544,19943
"NM_031534",9,16,19,13,15,8,4,10,6
"NM_031535",0,0,0,0,0,0,0,0,0
"NM_031536",0,2,6,0,0,0,0,0,0
"NM_031537",49,25,13,14,25,9,35,30,25
"NM_031538",30,23,34,62,55,49,38,23,37
"NM_031539",8,4,0,0,8,2,4,2,0
"NM_031540",14688,14305,15309,22684,22999,23076,11384,19005,16025
"NM_031541",2459,1913,2398,2640,2922,2619,3969,3150,2736
"NM_031542",103,44,94,58,58,100,154,249,114
"NM_031543",39712,28643,27953,50827,27763,42649,35112,45831,36518
"NM_031544",27,14,16,25,33,37,556,70,18
"NM_031545",0,0,0,0,0,0,2,0,0
"NM_031546",3952,7882,5280,23511,25585,23995,5430,22253,15661
"NM_031547",0,0,0,1,0,0,2,0,0
"NM_031548",356,207,143,91,83,70,296,179,71
"NM_031549",218,164,163,172,209,252,237,188,190
"NM_031550",2,2,0,4,0,0,0,0,0
"NM_031551",989,685,1009,963,1053,1001,968,1144,1084
"NM_031552",0,0,0,0,0,0,0,0,0
"NM_031553",402,362,450,398,483,624,1101,698,638
"NM_031554",16,24,39,24,42,44,38,28,36
"NM_031555",18,2,6,8,12,20,6,0,0
"NM_031556",0,0,0,2,0,0,0,1,0
"NM_031557",28,32,60,46,80,51,109,238,166
"NM_031558",9,2,2,8,4,13,73,31,29
"NM_031559",7337,3567,6226,6757,10147,6128,13204,11988,19612
"NM_031560",90,45,47,72,88,59,81,113,98
"NM_031561",73,53,119,115,107,106,397,119,158
"NM_031562",0,0,0,0,0,0,0,2,0
"NM_031563",1182,789,909,977,1175,979,2157,1917,1329
"NM_031564",26,34,38,30,21,13,17,25,15
"NM_031565",3579,3485,4313,4288,5617,5191,3898,4444,5520
"NM_031566",402,383,591,514,542,551,284,457,329
"NM_031567",1676,808,1030,1094,1396,1010,1789,1128,994
"NM_031568",838,520,546,542,729,598,1110,537,537
"NM_031569",0,0,0,0,0,0,0,0,0
"NM_031570",653,290,492,394,429,401,1781,999,700
"NM_031571",443,307,408,433,507,577,584,325,353
"NM_031572",8935,8227,14754,15226,6944,8166,49371,41913,23485
"NM_031573",7,8,6,4,13,4,3,5,6
"NM_031574",158,85,90,107,142,137,219,165,152
"NM_031575",25,28,23,35,39,26,28,36,30
"NM_031576",10030,4105,5342,3406,2669,2159,8477,7769,5315
"NM_031577",0,0,0,0,0,0,0,0,0
"NM_031578",417,248,294,308,326,282,650,366,390
"NM_031579",857,382,485,312,316,260,934,980,470
"NM_031581",0,0,0,0,0,0,0,0,0
"NM_031582",178,102,156,104,120,158,140,70,136
"NM_031583",723,495,655,751,796,778,1053,950,669
"NM_031584",0,0,2,0,2,0,2,0,0
"NM_031585",2,2,0,0,4,0,2,6,0
"NM_031586",267,195,221,277,292,247,304,254,254
"NM_031587",3218,3125,3377,5182,5439,4864,2598,2701,3494
"NM_031588",0,0,0,0,0,0,0,0,0
"NM_031589",4371,3569,5214,5358,6543,5682,2432,4244,5591
"NM_031590",19,8,10,8,14,11,15,6,18
"NM_031591",286,201,190,239,327,210,288,206,212
"NM_031593",0,0,0,0,0,0,0,0,2
"NM_031594",1508,683,1099,876,1110,893,1594,1438,1401
"NM_031595",3439,2181,2894,2681,2820,2705,3665,3156,2549
"NM_031596",1067,535,722,748,850,708,1316,682,670
"NM_031597",4,2,4,0,0,0,0,4,0
"NM_031598",16,14,6,18,23,34,24,4,10
"NM_031599",871,561,544,609,588,635,1843,871,706
"NM_031600",20,13,34,24,23,30,4,12,14
"NM_031601",0,0,0,0,0,0,0,0,0
"NM_031602",6,3,7,0,8,14,2,0,12
"NM_031603",6934,4706,5328,6779,6771,6400,10497,8326,6568
"NM_031604",2262,1846,2092,2023,2184,2262,1602,1183,1489
"NM_031605",560,394,647,86,57,137,37,37,85
"NM_031606",1234,971,1107,1443,1527,1406,1704,1559,1211
"NM_031607",0,4,0,4,0,4,8,0,0
"NM_031609",0,0,0,0,0,0,0,0,0
"NM_031610",0,0,0,0,2,2,0,0,2
"NM_031612",26,20,24,20,28,18,26,12,28
"NM_031613",0,0,0,2,0,0,5,4,0
"NM_031614",0,0,0,0,0,0,0,0,0
"NM_031615",583,382,395,445,487,458,796,622,461
"NM_031616",1222,656,938,1128,1158,1254,2695,1662,1271
"NM_031617",348,216,231,204,231,211,563,403,310
"NM_031618",4090,3104,4069,3586,3742,3544,7188,5442,3783
"NM_031619",0,0,3,0,0,0,0,0,0
"NM_031620",1360,271,348,26,68,94,2093,1967,1246
"NM_031621",866,620,777,819,892,786,928,769,732
"NM_031622",2836,2044,1738,2110,2474,2085,5544,2426,1962
"NM_031623",1999,1358,1612,1971,2260,1805,1742,2057,2113
"NM_031624",405,279,342,298,359,412,540,483,437
"NM_031626",1189,714,1024,1084,1183,1029,1532,1013,1123
"NM_031627",3677,2370,2757,3960,4125,3454,2866,2361,3046
"NM_031628",10,4,2,0,2,8,22,10,4
"NM_031629",4057,3142,3589,2933,2956,2924,5196,3990,3152
"NM_031630",10,8,6,7,16,8,16,15,8
"NM_031631",2713,1707,2026,2374,2419,2403,4852,3457,2338
"NM_031632",240,151,198,224,264,226,349,264,256
"NM_031633",160,102,120,80,73,83,100,186,150
"NM_031634",24,13,4,18,8,12,12,16,10
"NM_031635",0,0,4,0,0,2,4,6,4
"NM_031638",362,192,217,269,308,247,749,279,282
"NM_031639",273,221,282,467,416,373,307,309,363
"NM_031640",3933,4835,4955,7023,8227,6734,1795,1953,2827
"NM_031642",2218,938,516,490,486,462,5315,971,757
"NM_031643",1168,630,758,942,1031,882,3722,969,1091
"NM_031644",195,71,87,150,127,135,194,116,157
"NM_031645",102,70,76,126,95,156,133,140,101
"NM_031646",140,114,88,177,185,141,140,118,184
"NM_031647",890,777,915,846,916,831,1297,1020,1160
"NM_031648",1237,823,1164,1177,1365,1315,876,698,1031
"NM_031649",16,27,40,77,53,49,26,54,92
"NM_031650",0,0,0,0,0,0,0,0,0
"NM_031651",0,0,0,0,0,0,2,1,0
"NM_031652",2,2,2,4,1,4,0,0,2
"NM_031653",0,0,0,0,0,0,0,0,0
"NM_031654",582,479,685,694,773,607,782,716,717
"NM_031655",10,12,14,18,15,20,27,7,22
"NM_031656",198,180,202,216,329,288,321,235,243
"NM_031657",0,0,0,0,0,0,0,0,0
"NM_031658",65,38,28,27,22,52,43,35,45
"NM_031659",69,74,139,16,33,50,539,238,32
"NM_031660",199,93,110,116,96,88,244,164,119
"NM_031662",60,24,38,59,28,43,64,45,44
"NM_031663",0,0,0,0,0,0,0,0,0
"NM_031664",1190,701,805,2246,2182,2051,881,978,851
