"","SRR1178020","SRR1178036","SRR1178046","SRR1177973","SRR1178016","SRR1178019"
"NM_001025721",49.2435455159428,44.8305746299757,54.3196167597171,47.8544328304797,41.9001651866984,54.4303937932961
"NM_001025722",80.7594146461462,81.4028855123243,63.6315510613828,48.9420335766269,80.1568377484664,70.7595119312849
"NM_001025723",157.579345651017,169.884282808329,148.214954301514,146.826100729881,126.611368716328,117.56965059352
"NM_001025724",9.84870910318856,16.5165274952542,13.1919069273599,5.43800373073633,9.10873156232573,7.62025513106145
"NM_001025725",322.052787674266,300.836750806416,315.053777206359,282.776193998289,229.540035370608,330.93679426324
"NM_001025726",443.191909643485,436.50822666029,538.540200446338,454.617111889557,490.049758053124,406.050737697989
"NM_001025727",973.052459395029,634.70655660334,921.881495864912,875.518600648548,1062.07810016718,927.493910237765
"NM_001025728",483.571616966558,418.811947201089,477.236632960371,389.361067120721,455.436578116287,408.227953449721
"NM_001025729",313.188949481396,296.117742950629,333.67764580969,323.017421605738,256.866230057586,388.633011684134
"NM_001025730",1586.62703652368,1615.08043864307,1302.11881318293,1517.20304087544,1809.90496143412,1526.22824196402
"NM_001025731",264.930274875772,197.018577979104,263.062144022058,257.761376836902,245.935752182795,253.64563507676
"NM_001025732",386.069396844991,500.214832713413,647.955428490911,275.162988775258,340.666560430982,327.670970635642
"NM_001025733",15.7579345651017,56.628094269443,48.1116605586065,43.5040298458906,33.7023067806052,35.9240599035754
"NM_001025734",307.279724019483,325.611542049297,287.117974301362,293.652201459762,255.955356901353,306.98742099419
"NM_001025735",388.039138665629,349.206581328232,429.124972401765,381.74786189769,339.75568727475,421.291247960112
"NM_001025736",497.359809711022,559.20243091075,570.355975977029,482.894731289386,486.406265428194,385.367188056536
"NM_001025737",17.7276763857394,31.8533030265617,23.2798357541645,14.1388096999144,26.4153215307446,17.4177260138547
"NM_001025738",266.90001669641,230.051632969612,266.942116647752,264.286981313785,258.687976370051,248.20259569743
"NM_001025739",3140.75333300683,2796.01215455375,3949.81213295657,2728.79027208349,2018.49491421138,2768.32982832704
"NM_001025740",40.3797073230731,55.4483423054963,79.927436089298,30.4528208921234,10.0196047185583,40.2784914070391
"NM_001025741",7.87896728255085,9.43801571157383,6.20795620111052,10.8760074614727,5.46523893739544,8.70886300692737
"NM_001025742",589.937675280995,595.774741793098,637.867499664106,613.406820827058,614.839380456987,566.076095450279
"NM_001025743",502.284164262616,482.518553254212,474.132654859816,523.135958896835,432.664749210472,485.519112636201
"NM_001025744",309.249465840121,299.656998842469,346.86955273705,311.053813398118,350.686165149541,304.810205242458
"NM_001025745",147.730636547828,148.648747457288,135.799041899293,177.278921622004,143.917958684747,128.455729352179
"NM_001025747",436.297813271253,507.293344497093,519.140337317867,456.792313381851,586.602312613777,470.278602374078
"NM_001025748",373.266075010846,441.227234516077,316.605766256637,482.894731289386,470.92142177224,411.493777077318
"NM_001025749",42.3494491437108,35.3925589184019,48.1116605586065,53.292436561216,39.1675457180006,31.5696284001117
"NM_001025750",74.850189184233,129.77271603414,106.311249944018,94.6212649148121,76.5133451235361,161.113965628156
"NM_001025751",37.4250945921165,14.1570235673607,66.7355291619381,39.1536268613016,42.8110383429309,56.6076095450279
"NM_001025752",266.90001669641,277.241711527481,262.28614949692,258.848977583049,261.420595838749,223.164614552514
"NM_001025753",35.4553527714788,29.4937990986682,22.5038412290256,21.7520149229453,21.8609557495818,32.6582362759776
"NM_001025754",197.95905297409,142.749987637554,139.679014524987,158.789708937501,167.600660746793,176.354475890279
"NM_001025756",286.597434902787,331.510301869031,218.054461564007,225.133354452484,262.331468994981,202.481064911061
"NM_001025758",6.89409637223199,11.7975196394673,19.3998631284704,6.52560447688359,14.5739704997212,29.3924126483799
"NM_001025760",552.512580688878,535.607391631815,505.172435865369,428.514693982023,320.627350993866,376.658325049609
"NM_001025762",30.5309982198845,67.2458619449636,43.4556934077736,54.3800373073633,32.7914336243726,43.5443150346369
"NM_001025765",26.5915145786091,28.3140471347215,27.9358029049973,26.1024179075344,24.5935752182795,19.5949417655866
"NM_001025766",57.1225127984936,74.3243737286439,69.0635127373545,72.8692499918668,80.1568377484664,92.5316694486033
"NM_001025767",17.7276763857394,14.1570235673607,13.9679014524987,21.7520149229453,25.504448374512,13.0632945103911
"NM_001025768",41.3645782333919,22.4152873149879,49.6636496088842,32.628022384418,20.9500825933492,29.3924126483799
"NM_001025769",8.8638381928697,30.673551062615,11.6399178770822,10.8760074614727,10.9304778747909,35.9240599035754
"NM_001025770",21.6671600270148,46.0103265939224,32.5917700558302,31.5404216382707,20.9500825933492,28.303804772514
"NM_001025773",82.7291564667839,89.6611492599514,56.6476003351335,125.074085806936,191.28336280884,106.68357183486
"NM_001025775",334.856109508411,335.049557760871,299.533886703583,298.002604444351,277.816312650935,379.924148677207
"NM_001029897",722.89524817404,939.082563301596,735.642809831597,833.102171548805,847.112035296293,853.468574678882
"NM_001029898",274.778983978961,234.770640825399,256.078193295809,268.637384298375,282.370678432098,183.974731021341
"NM_001029899",238.338760297163,202.917337798837,284.789990725945,276.250589521405,184.907250715212,387.544403808268
"NM_001029900",980.93142667758,809.309847267456,869.113868155473,900.533417809936,1111.26525060374,941.645812624022
"NM_001029901",1356.16724350906,1159.69618055963,2088.20126714855,1393.21655581465,1219.65915619542,1370.5573157152
"NM_001029902",768.199310048707,727.906961755132,989.393019551989,900.533417809936,929.090619357225,1141.94966178335
"NM_001029903",1235.02812153984,995.710657571039,795.394388267286,1345.36212298417,1271.57892610067,1049.41799233475
"NM_001029908",3.93948364127542,3.53925589184019,3.10397810055526,10.8760074614727,10.9304778747909,1.08860787586592
"NM_001029910",2474.98059763128,2443.26631733368,2337.29550971811,2151.27427587929,2224.35224751994,2104.27902404883
"NM_001029911",105.381187404118,94.3801571157383,99.3272992177683,137.037694014555,84.7112035296293,139.341808110838
"NM_001029915",266.90001669641,293.758239022735,339.109607485662,281.688593252142,295.122902619354,273.240576842346
"NM_001029916",2588.24075231795,2407.87375841527,2250.38412290256,2741.84148103726,2615.11683154372,2708.45639515441
"NM_001029917",511.148002455486,503.754088605253,489.652545362592,522.048358150687,547.434766895776,481.164681132737
"NM_001029919",741.607795470098,818.74786297903,645.627444915494,895.095414079199,979.188642950016,926.405302361899
"NM_001029920",19.6974182063771,18.8760314231477,41.903704357496,15.2264104460617,41.9001651866984,47.8987465381005
"NM_001029921",379.175300472759,351.566085256125,391.877235195102,354.557843244008,329.736082556191,314.607676125251
"NM_001029923",92.5778655699724,73.1446217646972,62.855556536244,73.956850738014,56.4741356864195,32.6582362759776
"NM_001029925",154.62473292006,168.704530844382,143.558987150681,163.14011192209,153.026690247072,172.000044386816
"NM_001029926",127.048347431132,123.873956214407,138.903019999848,108.760074614727,108.393905591676,102.329140331397
"NM_001030020",7.87896728255085,9.43801571157383,9.31193430166578,10.8760074614727,7.28698524986059,6.53164725519553
"NM_001030021",248.187469400352,166.345026916489,301.08587575386,121.811283568494,259.598849526283,150.227886869497
"NM_001030022",9.84870910318856,14.1570235673607,11.6399178770822,5.43800373073633,6.37611209362801,10.8860787586592
"NM_001030023",291.521789454381,290.218983130895,265.390127597475,246.885369375429,290.568536838191,231.873477559441
"NM_001030024",3682.4323336822,4350.92524303554,2748.57260804168,5141.08872703812,4187.28389920114,4426.27962327084
"NM_001030025",71.8955764532765,64.8863580170701,131.14307474846,54.3800373073633,71.9589793423733,55.519001669162
"NM_001030026",1172.98125418976,1049.97924791259,1235.38328402099,977.753070786392,1011.06920341816,1050.50660021061
"NM_001030027",44.3191909643485,63.7066060531234,55.8716058099947,54.3800373073633,36.4349262493029,38.1012756553073
"NM_001030028",827.291564667839,803.411087447722,790.738421116453,948.387850640415,996.495232918435,808.83565176838
"NM_001030029",341.750205880643,336.229309724818,305.741842904693,381.74786189769,402.605935054797,317.873499752849
"NM_001030030",541.679000675371,490.776817001839,530.78025519495,501.383943973889,495.51499699052,535.595074926033
"NM_001030031",649.029929900126,537.966895559708,693.739105474101,763.49572379538,705.015822924012,696.70904055419
"NM_001030032",714.03140998117,711.390434259878,721.674908379098,952.738253625004,817.964094296851,732.633100457765
"NM_001030033",356.523269535426,357.464845075859,327.46968960858,361.083447720892,381.655852461448,369.038069918547
"NM_001030034",169.397796574843,135.671475853874,217.278467038868,213.169746244864,143.007085528514,157.848142000559
"NM_001030036",285.612563992468,304.376006698256,252.198220670115,282.776193998289,289.657663681958,206.835496414525
"NM_001030037",613.574577128647,698.413162656464,629.331559887579,649.297645449917,700.461457142849,676.025490912737
