"","SRR1177997","SRR1177999","SRR1178002","SRR1178000","SRR1178005","SRR1178007"
"NM_001108990",37.9924663163857,53.7238555216995,41.0780059470591,32.9794301961265,13.081522623751,24.5951174072866
"NM_001108991",470.684443808556,495.026954449946,439.218678972401,473.41440120246,654.07613118755,664.068169996739
"NM_001108992",739.797746882954,877.809425042055,823.666683348723,810.655671272528,761.036816169984,945.794060298386
"NM_001108993",131.918285820784,134.309638804249,142.193097509051,126.598457849647,159.286775477439,146.45274456157
"NM_001108994",312.382500823616,238.879286158985,300.185428074662,303.197987286969,346.275598863997,294.02344900529
"NM_001108995",374.647931731025,333.855387884847,335.997023002868,334.049712309152,325.499062932157,317.500606530428
"NM_001108997",460.130980942893,703.206894596531,504.522175606187,659.588603922529,369.360638788263,327.562245469772
"NM_001109000",406.308320328013,401.010207286972,496.095917976021,345.752090765842,570.200486129381,508.671746377974
"NM_001109001",142.471748686446,144.862538996011,143.246379712821,112.768374219013,161.595279469865,140.862945150823
"NM_001109002",100.257897223796,183.236721511511,188.537514474963,155.322477697886,131.584727568319,96.1445498648478
"NM_001109003",15.830194298494,2.87806368866248,22.1189262791856,27.6601672612674,22.3155385934576,24.5951174072866
"NM_001109004",10.5534628656627,11.5122547546499,9.4795398339367,11.70237845669,6.15601064647105,4.47183952859757
"NM_001109005",153.025211552109,128.553511426924,128.500428860031,148.939362176055,126.198218252657,90.5547504541008
"NM_001109006",13.7195017253615,5.75612737732495,10.5328220377074,12.7662310436619,7.69501330808882,2.23591976429879
"NM_001109010",801.007831503798,991.013263462779,1011.15091561992,979.808232601047,958.798658187867,1152.61663849602
"NM_001109011",1902.78935467898,1050.4932463618,2034.94121768508,1685.14249776336,1857.57621257264,1107.89824321005
"NM_001109012",192.073024155061,215.854776649686,270.693526369081,264.899294155984,185.449820724941,171.047861968857
"NM_001109013",97.0918583640967,80.5857832825493,90.5822695242841,97.8744380014076,127.737220914274,98.3804696291466
"NM_001109014",263.836571641567,276.294114111598,274.906655184164,498.946863289784,196.992340687074,245.951174072866
"NM_001109015",21.1069257313254,15.3496730061999,14.7459508527904,10.6385258697182,24.6240425858842,17.8873581143903
"NM_001109016",12.6641554387952,5.75612737732495,6.31969322262447,4.25541034788728,7.69501330808882,2.23591976429879
"NM_001109021",431.636631205604,451.855999120009,389.714415395176,434.051855484503,434.768251907018,471.779070267044
"NM_001109023",1635.78674417772,1341.17767891671,1630.48085143711,1472.371980369,1605.17977606733,1599.80059135578
"NM_001109024",312.382500823616,239.838640721873,275.959937387935,284.048640721476,315.495545631642,415.881076159574
"NM_001109025",951.922350482774,1028.42809141539,1038.53625291795,1174.49325601689,866.458498490801,932.378541712594
"NM_001109026",539.281952435363,687.857221590332,750.990211288541,807.464113511612,754.111304192704,1098.95456415285
"NM_001109028",408.419012901146,392.376016220984,369.702053523531,330.858154548236,427.073238598929,514.261545788721
"NM_001109030",113.977398949157,78.6670741567743,55.8239567998495,73.4058285010557,55.4040958182395,48.0722749324239
"NM_001109033",94.9811657909642,115.122547546499,107.434784784616,88.2997647186612,60.7906051339017,67.0775929289636
"NM_001109034",101.313243510362,105.529001917624,130.606993267572,123.406900088731,88.4926530430214,116.267827743537
"NM_001109036",55.9333531880122,49.8864372701496,50.5575457809958,56.3841871095065,61.5601064647105,55.8979941074696
"NM_001109037",311.327154537049,282.050241488923,300.185428074662,295.751019178166,348.584102856423,385.696159341541
"NM_001109038",1019.46451282302,825.044924083243,840.519198609054,791.506324707035,891.852042407494,961.445498648478
"NM_001109039",194.183716728193,160.212212002211,211.70972295792,217.025927742252,248.548929851269,179.991541026052
"NM_001109044",655.370043957653,996.769390840104,856.318431665616,752.143778989078,468.626310462609,523.205224845916
